station,train_name,destination_station,train_number,arrival_planned_time,departure_planned_time,planned_platform,train_line_id,train_line_station_num,arrival_change_time,departure_change_time,stop_canceled,changed_platform
Hagen Hbf,S 5,Dortmund Hbf,31545,,2024-05-09 13:51:00,11,1797768397226851031-2405091351,1,,2024-05-09 13:56:00,False,
Hagen Hbf,RE 13,Holzwickede,20079,2024-05-09 13:55:00,2024-05-09 13:58:00,3,-5988281528167173369-2405091205,17,,,False,
Hagen Hbf,IC 2046,Stuttgart Hbf,2046,2024-05-09 13:56:00,2024-05-09 13:58:00,7,-5299413353021537464-2405090710,18,2024-05-09 14:01:00,2024-05-09 14:03:00,False,
Hagen Hbf,RE 4,Aachen Hbf,26420,2024-05-09 13:32:00,2024-05-09 13:34:00,10,4672346811060580425-2405091309,4,,,False,
Hagen Hbf,ICE 559,Berlin Ostbahnhof,559,2024-05-09 13:31:00,2024-05-09 13:33:00,5/6,5886092952094503689-2405091245,3,2024-05-09 13:32:00,2024-05-09 13:34:00,False,
Hagen Hbf,RB 40,Essen Hbf,30774,,2024-05-09 13:16:00,18,2339881879147254033-2405091316,1,,,False,
Hagen Hbf,RE 4,Dortmund Hbf,26417,2024-05-09 13:24:00,2024-05-09 13:27:00,6,-8162946535384153435-2405091122,21,,2024-05-09 13:28:00,False,
Hagen Hbf,RB 52,Dortmund Hbf,14668,2024-05-09 13:47:00,2024-05-09 13:52:00,6,-2705630686132825196-2405091303,8,2024-05-09 13:48:00,,False,
Hagen Hbf,RE 7,Holzwickede,17416,2024-05-09 13:19:00,2024-05-09 13:22:00,3,6479893754478905375-2405091221,9,,,True,
Hagen Hbf,RE 17,Hagen Hbf,10720,2024-05-09 13:42:00,,4,-1993175654930028593-2405091145,17,2024-05-09 14:07:00,,False,
Hagen Hbf,RE 17,Scherfede,10723,,2024-05-09 13:17:00,4,-2002771103921781524-2405091317,1,,2024-05-09 13:18:00,False,
Hagen Hbf,S 8,Hagen Hbf,30869,2024-05-09 13:44:00,,12,-569867203128535327-2405091154,38,,,False,
Hagen Hbf,ICE 952,Köln Hbf,952,2024-05-09 13:35:00,2024-05-09 13:37:00,7/8,1341469202977470214-2405090933,8,2024-05-09 13:53:00,2024-05-09 13:55:00,False,
Hagen Hbf,IC 2047,Dresden Hbf,2047,2024-05-09 13:59:00,2024-05-09 14:01:00,6,-3177941090689396166-2405090826,16,2024-05-09 14:04:00,2024-05-09 14:06:00,False,
Hagen Hbf,S 8,Mönchengladbach Hbf,30882,,2024-05-09 13:16:00,12,-6732366417477160920-2405091316,1,,,False,
Hagen Hbf,RB 40,Hagen Hbf,30773,2024-05-09 13:47:00,,18,6334637504556808646-2405091307,8,2024-05-09 13:48:00,,False,
Hagen Hbf,VIA RE16,Iserlohn,31314,2024-05-09 13:10:00,2024-05-09 13:15:00,10,9200950869330198119-2405091234,6,,2024-05-09 13:16:00,False,
Hagen Hbf,RE 7,Köln Hbf,17419,2024-05-09 13:37:00,2024-05-09 13:39:00,7,-2689916982436540225-2405091318,3,2024-05-09 13:38:00,2024-05-09 13:40:00,False,
Hagen Hbf,S 9,Recklinghausen Hbf,30945,,2024-05-09 13:45:00,14,-5199643591937400456-2405091345,1,,,False,
Hagen Hbf,VIA RE16,Essen Hbf,31321,2024-05-09 13:43:00,2024-05-09 13:48:00,2,7129434125591483066-2405091320,5,2024-05-09 13:49:00,2024-05-09 13:54:00,False,
Hagen Hbf,S 5,Hagen Hbf,31540,2024-05-09 13:04:00,,11,-6732838839109210274-2405091230,8,2024-05-09 13:06:00,,False,
Hagen Hbf,RE 13,Venlo,20082,2024-05-09 14:59:00,2024-05-09 15:02:00,7,-7817599812727231182-2405091442,3,2024-05-09 15:03:00,2024-05-09 15:03:00,False,
Hagen Hbf,RE 7,Köln Hbf,17421,2024-05-09 14:37:00,2024-05-09 14:39:00,7,1393311249029092388-2405091419,3,,,True,
Hagen Hbf,RE 17,Hagen Hbf,10722,2024-05-09 14:46:00,,4,-8554582418954826390-2405091245,16,2024-05-09 14:59:00,,False,4
Hagen Hbf,S 8,Hagen Hbf,30877,2024-05-09 14:44:00,,12,8073985891754282323-2405091254,38,2024-05-09 14:43:00,,False,
Hagen Hbf,RB 40,Essen Hbf,30776,,2024-05-09 14:16:00,18,-7632943821380647488-2405091416,1,,,False,
Hagen Hbf,S 9,Hagen Hbf,30934,2024-05-09 14:15:00,,14,3322233266405466850-2405091204,39,,,False,
Hagen Hbf,RB 40,Hagen Hbf,30775,2024-05-09 14:47:00,,18,-7517247612436941504-2405091407,8,,,False,
Hagen Hbf,RE 17,Scherfede,10725,,2024-05-09 14:17:00,4,-6299632268200486237-2405091417,1,,,False,
Hagen Hbf,RE 13,Holzwickede,20081,2024-05-09 14:55:00,2024-05-09 14:58:00,3,8351488795206044478-2405091305,17,,,True,9
Hagen Hbf,RE 4,Aachen Hbf,26422,2024-05-09 14:32:00,2024-05-09 14:34:00,10,-2622178168605129962-2405091409,4,2024-05-09 14:34:00,2024-05-09 14:36:00,False,
Hagen Hbf,VIA RE16,Iserlohn,31316,2024-05-09 14:10:00,2024-05-09 14:15:00,10,-5420396318875124086-2405091334,6,,,False,
Hagen Hbf,S 9,Recklinghausen Hbf,30949,,2024-05-09 14:45:00,14,8808857074730380313-2405091445,1,,2024-05-09 14:46:00,False,
Hagen Hbf,ICE 610,Hamburg-Altona,610,2024-05-09 14:59:00,2024-05-09 15:01:00,5/6,9011011619156863439-2405090927,11,2024-05-09 15:01:00,2024-05-09 15:04:00,False,
Hagen Hbf,S 5,Dortmund Hbf,31549,,2024-05-09 14:51:00,11,5550857203212386850-2405091451,1,,,False,
Hagen Hbf,VIA RB91,Hagen Hbf,31361,2024-05-09 14:19:00,,1,7273356337279549130-2405091240,18,,,False,
Hagen Hbf,ICE 611,München Hbf,611,2024-05-09 14:55:00,2024-05-09 14:57:00,9/10,5653087570567167872-2405091129,9,2024-05-09 14:58:00,2024-05-09 15:00:00,False,
Hagen Hbf,RB 52,Dortmund Hbf,14670,2024-05-09 14:47:00,2024-05-09 14:52:00,6,2690152043162777670-2405091403,8,2024-05-09 14:50:00,,False,
Hagen Hbf,RE 4,Dortmund Hbf,26419,2024-05-09 14:24:00,2024-05-09 14:27:00,6,4983484312776680045-2405091222,21,2024-05-09 14:43:00,2024-05-09 14:45:00,False,
Hagen Hbf,S 8,Mönchengladbach Hbf,30890,,2024-05-09 14:16:00,12,-6401600007243530924-2405091416,1,,,False,
Hagen Hbf,S 5,Hagen Hbf,31544,2024-05-09 14:04:00,,11,-784434022411717167-2405091330,8,2024-05-09 14:07:00,,False,
Hagen Hbf,VIA RB91,Siegen Hbf,31352,,2024-05-09 14:42:00,1,-3376057886047386288-2405091442,1,,,False,
Hagen Hbf,VIA RE16,Essen Hbf,31323,2024-05-09 14:43:00,2024-05-09 14:48:00,2,-7998209834060997444-2405091420,5,,,False,
Hagen Hbf,RB 52,Lüdenscheid,14669,2024-05-09 14:08:00,2024-05-09 14:11:00,2,-2721419467502953179-2405091334,8,2024-05-09 14:10:00,2024-05-09 14:13:00,False,
Hagen Hbf,RE 7,Holzwickede,17418,2024-05-09 14:19:00,2024-05-09 14:22:00,3,-7161422183942810176-2405091321,9,2024-05-09 14:18:00,,False,
Hagen Hbf,ICE 951,Berlin Ostbahnhof,951,2024-05-09 14:18:00,2024-05-09 14:19:00,6,-4020550040361167307-2405091335,3,2024-05-09 14:21:00,2024-05-09 14:23:00,False,
Hagen Hbf,ICE 650,Stuttgart Hbf,650,2024-05-09 14:27:00,2024-05-09 14:29:00,7/8,1632912090988572644-2405091045,6,2024-05-09 14:43:00,2024-05-09 14:45:00,False,
Hagen Hbf,S 9,Hagen Hbf,30938,2024-05-09 15:15:00,,14,6838871119639190253-2405091304,39,2024-05-09 15:26:00,,False,
Hagen Hbf,VIA RE16,Iserlohn,31318,2024-05-09 15:10:00,2024-05-09 15:15:00,10,1958168959551206105-2405091434,6,,2024-05-09 15:16:00,False,
Hagen Hbf,RE 4,Dortmund Hbf,26421,2024-05-09 15:24:00,2024-05-09 15:27:00,6,-7323974984235877549-2405091322,21,,,True,10
Hagen Hbf,S 9,Recklinghausen Hbf,30953,,2024-05-09 15:45:00,14,-4147716382238338330-2405091545,1,,,False,
Hagen Hbf,S 5,Dortmund Hbf,31553,,2024-05-09 15:51:00,11,-3685769665745789580-2405091551,1,,,False,
Hagen Hbf,S 5,Hagen Hbf,31548,2024-05-09 15:04:00,,11,-7643473453677584829-2405091430,8,,,False,
Hagen Hbf,ICE 651,Berlin Ostbahnhof,651,2024-05-09 15:18:00,2024-05-09 15:20:00,5/6,-6270903731699972278-2405091435,3,2024-05-09 15:19:00,2024-05-09 15:21:00,False,
Hagen Hbf,RE 13,Holzwickede,20083,2024-05-09 15:55:00,2024-05-09 15:58:00,3,6178194833658153086-2405091405,17,2024-05-09 16:37:00,2024-05-09 16:42:00,False,2
Hagen Hbf,RE 13,Venlo,20084,2024-05-09 15:59:00,2024-05-09 16:02:00,10,-173137888336521419-2405091542,3,,,True,9
Hagen Hbf,RB 40,Hagen Hbf,30777,2024-05-09 15:47:00,,18,-8785403203724577529-2405091507,8,2024-05-09 15:48:00,,False,
Hagen Hbf,RE 7,Köln Hbf,17423,2024-05-09 15:37:00,2024-05-09 15:39:00,7,-8124059918291277201-2405091518,3,2024-05-09 15:38:00,2024-05-09 15:43:00,False,
Hagen Hbf,ICE 950,Köln Hbf,950,2024-05-09 15:35:00,2024-05-09 15:37:00,7/8,-292788332521786029-2405091132,8,2024-05-09 15:55:00,2024-05-09 15:57:00,False,
Hagen Hbf,RE 17,Scherfede,10727,,2024-05-09 15:17:00,4,-1747284470516309907-2405091517,1,,,False,
Hagen Hbf,S 8,Hagen Hbf,30885,2024-05-09 15:44:00,,12,8498594160778971976-2405091354,38,2024-05-09 15:56:00,,False,
Hagen Hbf,IC 2048,Tübingen Hbf,2048,2024-05-09 15:56:00,2024-05-09 15:58:00,7,-5036776284380011862-2405090845,19,2024-05-09 18:00:00,2024-05-09 18:00:00,False,9/10
Hagen Hbf,RB 52,Dortmund Hbf,14672,2024-05-09 15:47:00,2024-05-09 15:52:00,6,-2217388560486673959-2405091503,8,2024-05-09 15:49:00,2024-05-09 15:53:00,False,
Hagen Hbf,RE 7,Holzwickede,17420,2024-05-09 15:19:00,2024-05-09 15:22:00,3,-8358759309688354259-2405091421,9,2024-05-09 15:26:00,2024-05-09 15:29:00,False,
Hagen Hbf,S 8,Mönchengladbach Hbf,30898,,2024-05-09 15:16:00,12,7239397649968913227-2405091516,1,,,False,
Hagen Hbf,RB 40,Essen Hbf,30778,,2024-05-09 15:16:00,18,6653333737109617037-2405091516,1,,,False,
Hagen Hbf,RE 17,Hagen Hbf,10726,2024-05-09 15:42:00,,4,4781459453257134300-2405091345,17,2024-05-09 15:58:00,,False,
Hagen Hbf,VIA RE16,Essen Hbf,31325,2024-05-09 15:43:00,2024-05-09 15:48:00,2,-3969943962449360074-2405091520,5,2024-05-09 15:44:00,,False,
Hagen Hbf,RB 52,Lüdenscheid,14671,2024-05-09 15:08:00,2024-05-09 15:11:00,2,-9213816901295508418-2405091434,8,,,False,
Hagen Hbf,RE 4,Aachen Hbf,26424,2024-05-09 15:32:00,2024-05-09 15:34:00,10,-3790715120282303224-2405091509,4,2024-05-09 15:36:00,2024-05-09 15:39:00,False,
Hagen Hbf,ICE 558,Köln Hbf,558,2024-05-09 16:40:00,2024-05-09 16:42:00,7/8,4959522069667113716-2405091244,6,2024-05-09 17:56:00,2024-05-09 17:58:00,False,
Hagen Hbf,RB 40,Essen Hbf,30780,,2024-05-09 16:16:00,18,175133332770548838-2405091616,1,,2024-05-09 16:20:00,False,
Hagen Hbf,RE 4,Aachen Hbf,26426,2024-05-09 16:32:00,2024-05-09 16:34:00,10,7272879402152736053-2405091609,4,,,True,
Hagen Hbf,S 8,Mönchengladbach Hbf,31806,,2024-05-09 16:16:00,12,-2728503933492485228-2405091616,1,,,False,
Hagen Hbf,RE 7,Köln Hbf,17425,2024-05-09 16:37:00,2024-05-09 16:39:00,7,659027758660985353-2405091619,3,2024-05-09 16:41:00,2024-05-09 16:46:00,False,3
Hagen Hbf,S 5,Hagen Hbf,31552,2024-05-09 16:04:00,,11,-8519839275401775254-2405091530,8,2024-05-09 16:03:00,,False,
Hagen Hbf,RE 7,Holzwickede,17422,2024-05-09 16:19:00,2024-05-09 16:22:00,3,741533125461740926-2405091521,9,2024-05-09 16:20:00,2024-05-09 16:23:00,False,
Hagen Hbf,ICE 953,Berlin Ostbahnhof,953,2024-05-09 16:20:00,2024-05-09 16:21:00,6,-107298036587741504-2405091537,3,2024-05-09 16:25:00,2024-05-09 16:46:00,False,
Hagen Hbf,S 8,Hagen Hbf,30893,2024-05-09 16:44:00,,12,5150277847116582345-2405091454,38,2024-05-09 16:43:00,,False,
Hagen Hbf,RB 52,Dortmund Hbf,14674,2024-05-09 16:47:00,2024-05-09 16:52:00,6,-858974803920235136-2405091603,8,2024-05-09 16:52:00,2024-05-09 16:53:00,False,4
Hagen Hbf,RE 17,Hagen Hbf,10728,2024-05-09 16:42:00,,4,-1064897423939056420-2405091445,16,2024-05-09 17:07:00,,False,1
Hagen Hbf,VIA RE16,Iserlohn,31320,2024-05-09 16:09:00,2024-05-09 16:14:00,10,7469653548882689480-2405091534,6,,2024-05-09 16:16:00,False,
Hagen Hbf,RE 4,Dortmund Hbf,26423,2024-05-09 16:24:00,2024-05-09 16:27:00,6,-5438825287391161919-2405091422,21,2024-05-09 16:46:00,2024-05-09 16:46:00,False,8
Hagen Hbf,VIA RB91,Hagen Hbf,31365,2024-05-09 16:19:00,,1,1289285658185314161-2405091440,18,2024-05-09 16:20:00,,False,
Hagen Hbf,S 9,Recklinghausen Hbf,30957,,2024-05-09 16:45:00,14,-2778804444961804414-2405091645,1,,,False,
Hagen Hbf,S 9,Hagen Hbf,30942,2024-05-09 16:15:00,,14,-4005603761478386254-2405091404,39,2024-05-09 16:25:00,,False,
Hagen Hbf,RE 13,Venlo,20086,2024-05-09 16:59:00,2024-05-09 17:02:00,10,6540707507497677575-2405091642,3,2024-05-09 17:29:00,2024-05-09 17:30:00,False,
Hagen Hbf,VIA RB91,Siegen Hbf,31356,,2024-05-09 16:42:00,1,-3606795357166466461-2405091642,1,,2024-05-09 16:43:00,False,
Hagen Hbf,S 5,Dortmund Hbf,31557,,2024-05-09 16:51:00,11,-391994223279510474-2405091651,1,,2024-05-09 16:55:00,False,
Hagen Hbf,RB 52,Lüdenscheid,14673,2024-05-09 16:08:00,2024-05-09 16:11:00,2,-2753949385435471491-2405091534,8,2024-05-09 16:09:00,2024-05-09 16:12:00,False,
Hagen Hbf,IC 2045,Leipzig Hbf,2045,2024-05-09 16:00:00,2024-05-09 16:02:00,6,7334323916340841763-2405091137,11,2024-05-09 16:12:00,2024-05-09 16:14:00,False,
Hagen Hbf,RE 17,Scherfede,10731,,2024-05-09 16:15:00,4,-93753981122954900-2405091615,1,,2024-05-09 16:18:00,False,
Hagen Hbf,RB 40,Hagen Hbf,30779,2024-05-09 16:47:00,,18,6821856022837103754-2405091607,8,,,False,
Hagen Hbf,VIA RE16,Essen Hbf,31327,2024-05-09 16:43:00,2024-05-09 16:48:00,2,9052046588491404717-2405091620,5,2024-05-09 16:45:00,2024-05-09 16:49:00,False,
Hagen Hbf,ICE 613,München Hbf,613,2024-05-09 16:55:00,2024-05-09 16:57:00,7/8,5295243416856313869-2405091237,9,2024-05-09 17:36:00,2024-05-09 17:38:00,False,
Hagen Hbf,ICE 228,Dortmund Hbf,228,2024-05-09 16:59:00,2024-05-09 17:01:00,6,-3893113454994955051-2405090713,19,2024-05-09 17:01:00,2024-05-09 17:02:00,False,3/4
Hagen Hbf,RE 13,Holzwickede,20085,2024-05-09 16:55:00,2024-05-09 16:58:00,3,-314088829887614221-2405091505,17,2024-05-09 17:10:00,2024-05-09 17:10:00,False,
Hagen Hbf,S 8,Mönchengladbach Hbf,31814,,2024-05-09 17:16:00,12,-5820563407471910084-2405091716,1,,2024-05-09 17:17:00,False,
Hagen Hbf,RB 40,Essen Hbf,30782,,2024-05-09 17:16:00,18,9040000253734195318-2405091716,1,,,False,
Hagen Hbf,S 8,Hagen Hbf,31801,2024-05-09 17:44:00,,12,6860688748505910867-2405091555,38,2024-05-09 17:43:00,,False,
Hagen Hbf,ICE 858,Köln Hbf,858,2024-05-09 17:35:00,2024-05-09 17:37:00,7/8,-5047123384798654324-2405091333,8,,,True,
Hagen Hbf,VIA RE16,Iserlohn,31322,2024-05-09 17:10:00,2024-05-09 17:15:00,10,3195929678703841569-2405091634,6,2024-05-09 17:12:00,2024-05-09 17:26:00,False,
Hagen Hbf,IC 2440,Stuttgart Hbf,2440,2024-05-09 17:56:00,2024-05-09 17:58:00,7,-4140470391187734614-2405091045,19,2024-05-09 18:50:00,2024-05-09 18:52:00,False,
Hagen Hbf,RB 52,Dortmund Hbf,14676,2024-05-09 17:47:00,2024-05-09 17:52:00,6,1814748650730832505-2405091703,8,2024-05-09 17:50:00,2024-05-09 17:53:00,False,
Hagen Hbf,RE 7,Köln Hbf,17427,2024-05-09 17:37:00,2024-05-09 17:39:00,7,-7567947540232846319-2405091718,3,2024-05-09 17:40:00,2024-05-09 17:42:00,False,9
Hagen Hbf,S 9,Recklinghausen Hbf,30961,,2024-05-09 17:45:00,14,-4523636435460127513-2405091745,1,,,False,
Hagen Hbf,RB 40,Hagen Hbf,30781,2024-05-09 17:48:00,,18,-7983895028881041099-2405091707,8,,,False,
Hagen Hbf,S 9,Hagen Hbf,30946,2024-05-09 17:15:00,,14,714531598520962749-2405091504,39,2024-05-09 17:27:00,,False,
Hagen Hbf,RE 4,Dortmund Hbf,26425,2024-05-09 17:24:00,2024-05-09 17:27:00,6,8909041713043208865-2405091522,21,2024-05-09 17:27:00,2024-05-09 17:29:00,False,
Hagen Hbf,S 5,Hagen Hbf,31556,2024-05-09 17:04:00,,11,3616047697699295873-2405091630,8,,,False,
Hagen Hbf,RE 17,Hagen Hbf,10730,2024-05-09 17:42:00,,4,8054129068367966419-2405091545,17,2024-05-09 17:53:00,,False,
Hagen Hbf,RE 7,Holzwickede,17424,2024-05-09 17:19:00,2024-05-09 17:22:00,3,-1573659345884662234-2405091621,9,,,True,
Hagen Hbf,S 5,Dortmund Hbf,31561,,2024-05-09 17:51:00,11,4172032370327750561-2405091751,1,,2024-05-09 17:56:00,False,
Hagen Hbf,RB 52,Lüdenscheid,14675,2024-05-09 17:08:00,2024-05-09 17:11:00,2,-8304379879656503484-2405091634,8,2024-05-09 17:09:00,2024-05-09 17:12:00,False,
Hagen Hbf,ICE 653,Berlin Ostbahnhof,653,2024-05-09 17:25:00,2024-05-09 17:27:00,5/6,-157208555968192668-2405091642,3,2024-05-09 17:31:00,2024-05-09 17:32:00,False,3/4
Hagen Hbf,RE 13,Holzwickede,20087,2024-05-09 17:55:00,2024-05-09 17:58:00,3,-1499127016135800329-2405091605,17,2024-05-09 18:31:00,2024-05-09 18:31:00,False,
Hagen Hbf,RE 4,Aachen Hbf,26428,2024-05-09 17:32:00,2024-05-09 17:34:00,10,5033649121656058762-2405091709,4,2024-05-09 17:51:00,2024-05-09 17:52:00,False,
Hagen Hbf,RE 17,Scherfede,10733,,2024-05-09 17:17:00,4,4013474293696965215-2405091717,1,,2024-05-09 17:18:00,False,1
Hagen Hbf,VIA RE16,Essen Hbf,31329,2024-05-09 17:43:00,2024-05-09 17:48:00,2,2394080583214526324-2405091720,5,,,False,
Hagen Hbf,RE 13,Venlo,20088,2024-05-09 17:59:00,2024-05-09 18:02:00,10,1197088462839264468-2405091742,3,2024-05-09 18:08:00,2024-05-09 18:08:00,False,8
Hagen Hbf,S 9,Hagen Hbf,30950,2024-05-09 18:15:00,,14,6570623410061184203-2405091604,39,2024-05-09 18:18:00,,False,
Hagen Hbf,RE 7,Köln Hbf,17429,2024-05-09 18:37:00,2024-05-09 18:39:00,7,950175992455246818-2405091819,3,,,True,
Hagen Hbf,ICE 615,München Hbf,615,2024-05-09 18:55:00,2024-05-09 18:57:00,7/8,-5425302918995479956-2405091529,9,2024-05-09 19:18:00,2024-05-09 19:17:00,False,9/10
Hagen Hbf,RE 4,Aachen Hbf,26430,2024-05-09 18:32:00,2024-05-09 18:34:00,10,8492881050679500082-2405091809,4,,,False,
Hagen Hbf,S 8,Mönchengladbach Hbf,31822,,2024-05-09 18:16:00,12,-627189745890159333-2405091816,1,,2024-05-09 18:17:00,False,
Hagen Hbf,RB 40,Hagen Hbf,30783,2024-05-09 18:47:00,,18,-8594906281376089214-2405091807,8,,,False,
Hagen Hbf,IC 2043,Magdeburg Hbf,2043,2024-05-09 18:00:00,2024-05-09 18:02:00,6,-893148775004719136-2405091712,4,2024-05-09 18:03:00,2024-05-09 18:05:00,False,
Hagen Hbf,RE 13,Venlo,20090,2024-05-09 18:59:00,2024-05-09 19:02:00,10,4048526277093275703-2405091842,3,2024-05-09 19:23:00,2024-05-09 19:24:00,False,8
Hagen Hbf,VIA RB91,Siegen Hbf,31360,,2024-05-09 18:42:00,1,2671014326599349088-2405091842,1,,,False,
Hagen Hbf,RB 40,Essen Hbf,30784,,2024-05-09 18:16:00,18,876006260193980944-2405091816,1,,,False,
Hagen Hbf,RE 7,Holzwickede,17426,2024-05-09 18:19:00,2024-05-09 18:22:00,3,1314379424897680465-2405091721,9,,,False,
Hagen Hbf,ICE 556,Koblenz Hbf,556,2024-05-09 18:40:00,2024-05-09 18:42:00,7/8,-1181388105553700395-2405091444,6,2024-05-09 19:47:00,2024-05-09 19:50:00,False,
Hagen Hbf,RB 52,Dortmund Hbf,14678,2024-05-09 18:47:00,2024-05-09 18:52:00,6,-4448190838152711907-2405091803,8,2024-05-09 18:50:00,2024-05-09 18:53:00,False,
Hagen Hbf,VIA RE16,Essen Hbf,31331,2024-05-09 18:43:00,2024-05-09 18:48:00,2,-3794772600978396443-2405091820,5,2024-05-09 18:44:00,,False,
Hagen Hbf,RB 52,Lüdenscheid,14677,2024-05-09 18:08:00,2024-05-09 18:11:00,2,-4864015455883837949-2405091734,8,2024-05-09 18:10:00,2024-05-09 18:12:00,False,
Hagen Hbf,ICE 955,Berlin Ostbahnhof,955,2024-05-09 18:20:00,2024-05-09 18:21:00,6,-4550645364654346112-2405091735,3,2024-05-09 18:21:00,2024-05-09 18:23:00,False,
Hagen Hbf,S 9,Recklinghausen Hbf,30965,,2024-05-09 18:45:00,14,-4155646334476506627-2405091845,1,,2024-05-09 18:46:00,False,
Hagen Hbf,RE 17,Scherfede,10735,,2024-05-09 18:17:00,4,-5999853450837439154-2405091817,1,,,False,
Hagen Hbf,S 5,Hagen Hbf,31560,2024-05-09 18:04:00,,11,2783062143932316147-2405091730,8,2024-05-09 18:06:00,,False,
Hagen Hbf,VIA RB91,Hagen Hbf,31369,2024-05-09 18:19:00,,1,526455942621044472-2405091640,18,2024-05-09 18:20:00,,False,
Hagen Hbf,ICE 516,Hamburg-Altona,516,2024-05-09 18:59:00,2024-05-09 19:01:00,5/6,6954924236955692259-2405091328,11,2024-05-09 19:34:00,2024-05-09 19:37:00,False,
Hagen Hbf,RE 17,Hagen Hbf,10732,2024-05-09 18:42:00,,4,-5117844549784506596-2405091645,16,2024-05-09 18:58:00,,False,
Hagen Hbf,S 5,Dortmund Hbf,31565,,2024-05-09 18:51:00,11,8874872238193428783-2405091851,1,,2024-05-09 18:57:00,False,
Hagen Hbf,S 8,Hagen Hbf,31809,2024-05-09 18:44:00,,12,-505331280279417872-2405091654,38,2024-05-09 18:43:00,,False,
Hagen Hbf,RE 4,Dortmund Hbf,26427,2024-05-09 18:24:00,2024-05-09 18:27:00,6,-2935693617252737777-2405091622,21,2024-05-09 18:42:00,2024-05-09 18:43:00,False,
Hagen Hbf,RE 13,Holzwickede,20089,2024-05-09 18:55:00,2024-05-09 18:57:00,3,1879797030990556583-2405091705,17,2024-05-09 19:02:00,2024-05-09 19:03:00,False,
Hagen Hbf,VIA RE16,Iserlohn,31324,2024-05-09 18:10:00,2024-05-09 18:15:00,10,-7910866177968019564-2405091734,6,2024-05-09 18:12:00,,False,
Hagen Hbf,RE 17,Scherfede,10737,,2024-05-09 19:17:00,4,-2473337171463306520-2405091917,1,,,False,
Hagen Hbf,RE 13,Venlo,20092,2024-05-09 19:59:00,2024-05-09 20:02:00,10,-8429211202121486030-2405091942,3,2024-05-09 20:00:00,,False,
Hagen Hbf,ICE 205,Basel SBB,205,2024-05-09 19:55:00,2024-05-09 19:57:00,7/8,-6235789055676348186-2405091629,9,2024-05-09 20:27:00,2024-05-09 20:29:00,False,
Hagen Hbf,RE 4,Aachen Hbf,26432,2024-05-09 19:32:00,2024-05-09 19:34:00,10,-901490187036978098-2405091909,4,2024-05-09 19:37:00,2024-05-09 19:38:00,False,
Hagen Hbf,RB 40,Hagen Hbf,30785,2024-05-09 19:47:00,,18,4393066922376840600-2405091907,8,2024-05-09 19:54:00,,False,
Hagen Hbf,ICE 856,Köln Hbf,856,2024-05-09 19:35:00,2024-05-09 19:37:00,7/8,-5777610419921593424-2405091533,8,2024-05-09 22:16:00,2024-05-09 22:18:00,False,
Hagen Hbf,RB 52,Dortmund Hbf,14680,2024-05-09 19:47:00,2024-05-09 19:52:00,6,339615014752355294-2405091903,8,2024-05-09 19:49:00,2024-05-09 19:56:00,False,3
Hagen Hbf,RE 7,Holzwickede,17428,2024-05-09 19:19:00,2024-05-09 19:22:00,3,1577401205779950460-2405091821,9,2024-05-09 19:24:00,2024-05-09 19:25:00,False,
Hagen Hbf,RE 13,Holzwickede,20091,2024-05-09 19:55:00,2024-05-09 19:58:00,3,4769311364842729534-2405091805,17,2024-05-09 19:59:00,,False,5
Hagen Hbf,S 5,Dortmund Hbf,31569,,2024-05-09 19:51:00,11,-7597581855357434688-2405091951,1,,2024-05-09 19:52:00,False,
Hagen Hbf,RB 52,Lüdenscheid,14679,2024-05-09 19:08:00,2024-05-09 19:11:00,2,3487472044283077793-2405091834,8,2024-05-09 19:09:00,2024-05-09 19:12:00,False,
Hagen Hbf,S 5,Hagen Hbf,31564,2024-05-09 19:04:00,,11,916164894838351053-2405091830,8,2024-05-09 19:03:00,,False,
Hagen Hbf,ICE 655,Berlin Ostbahnhof,655,2024-05-09 19:18:00,2024-05-09 19:20:00,5/6,9016403526930832374-2405091835,3,2024-05-09 19:46:00,2024-05-09 19:49:00,False,
Hagen Hbf,RE 4,Dortmund Hbf,26429,2024-05-09 19:24:00,2024-05-09 19:27:00,6,1068212982267214245-2405091722,21,2024-05-09 19:28:00,2024-05-09 19:29:00,False,
Hagen Hbf,VIA RE16,Essen Hbf,31333,2024-05-09 19:43:00,2024-05-09 19:48:00,2,7794600975490665308-2405091920,5,2024-05-09 19:49:00,2024-05-09 19:53:00,False,
Hagen Hbf,VIA RE16,Iserlohn,31326,2024-05-09 19:10:00,2024-05-09 19:15:00,10,1336996557636816266-2405091834,6,2024-05-09 19:15:00,2024-05-09 19:20:00,False,2
Hagen Hbf,S 8,Hagen Hbf,31819,2024-05-09 19:44:00,,12,-7139798695648928116-2405091754,38,2024-05-09 19:43:00,,False,
Hagen Hbf,S 8,Mönchengladbach Hbf,31826,,2024-05-09 19:16:00,12,-932345257659984890-2405091916,1,,2024-05-09 19:21:00,False,
Hagen Hbf,RE 7,Köln Hbf,17431,2024-05-09 19:37:00,2024-05-09 19:39:00,7,7185297559931538507-2405091918,3,2024-05-09 19:38:00,2024-05-09 19:42:00,False,
Hagen Hbf,RE 17,Hagen Hbf,10734,2024-05-09 19:42:00,,4,6476279700088525242-2405091745,17,2024-05-09 19:47:00,,False,1
